election,competitive_ratio,total_rankings_used,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict,0.3114014251781473,559712,,,,,,,,,,267164,8575,5619,278354,266164,3226,2258,266164,266164,6,5,False,0,54.0,4175.0,4366.0,6122.0,212.0,125.0,174.0,477.0,255839.0,266164.0,True,2667.0,2.585,Felicia Singh,6,81.0,1325.0,11.0,9.0,1305.0,0.0,0.0,0.0,0.0,3654.0,4677.0,35.67,52.439,1
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict,0.04294521022373069,750579,,,,,,,,,,344313,24663,4612,376991,336070,10662,2089,336070,336070,8,5,False,1,52.0,10882.0,13735.0,18374.0,235.0,105.0,185.0,505.0,306790.0,336070.0,True,6781.0,2.657,Lincoln Restler,3,88.0,238.0,1.0,0.0,232.0,0.0,5.0,0.0,5.0,14429.0,14567.0,49.428,50.311,1
NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict,0,1238614,,,,,,,,,,603998,14274,1344,618998,602234,6744,654,602234,602234,4,5,False,0,33.0,8532.0,4989.0,7920.0,247.0,84.0,437.0,732.0,585763.0,602234.0,True,3839.0,2.034,Jennifer Gutierrez,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13053.0,13053.0,79.577,79.577,1
NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict,0.3656417566008281,770474,,,,,,,,,,339827,29488,22756,378403,336070,12823,10366,336070,336070,7,5,False,1,79.0,9437.0,16567.0,25519.0,443.0,219.0,394.0,994.0,301076.0,336070.0,True,8225.0,2.775,Crystal Hudson,7,140.0,4186.0,37.0,17.0,3847.0,0.0,285.0,181.0,104.0,13343.0,16544.0,38.283,53.945,1
NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict,0.6859935577029879,735270,,,,,,,,,,338402,16080,14919,365869,336070,7693,5986,336070,336070,5,5,False,0,75.0,7548.0,10095.0,15740.0,543.0,169.0,428.0,1071.0,312755.0,336070.0,True,5495.0,2.645,Chi A. Osse,5,140.0,3656.0,19.0,9.0,3628.0,0.0,0.0,0.0,0.0,8513.0,11141.0,36.734,57.078,1
NewYorkCity_06222021_DEMCouncilMember37thCouncilDistrict,0.06227857542420287,701774,,,,,,,,,,336955,11204,3587,350028,336070,4285,1408,336070,336070,6,5,False,0,41.0,4341.0,4775.0,6554.0,273.0,108.0,233.0,581.0,325155.0,336070.0,True,3041.0,2.645,Sandy Nurse,3,79.0,112.0,4.0,0.0,108.0,0.0,0.0,0.0,0.0,5357.0,5467.0,49.437,50.979,1
NewYorkCity_06222021_DEMCouncilMember38thCouncilDistrict,0.2805229763507018,704528,,,,,,,,,,337741,11278,4158,351351,336070,4755,1703,336070,336070,6,5,False,0,34.0,4410.0,5671.0,7722.0,230.0,79.0,167.0,451.0,323920.0,336070.0,True,2589.0,2.616,Alexa Aviles,5,60.0,978.0,10.0,5.0,963.0,0.0,0.0,0.0,0.0,4802.0,5760.0,39.719,51.836,1
NewYorkCity_06222021_DEMCouncilMember39thCouncilDistrict,0.6530313026904185,781213,,,,,,,,,,342711,31196,22364,384942,336070,12799,9428,336070,336070,7,5,False,1,60.0,7602.0,20853.0,28524.0,239.0,132.0,204.0,553.0,299915.0,336070.0,True,9087.0,2.997,Shahana K. Hanif,7,84.0,8049.0,14.0,13.0,7784.0,0.0,238.0,168.0,70.0,11593.0,15967.0,32.139,56.98,1
NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict,0.1757671805215387,609144,,,,,,,,,,271693,21887,11012,304552,267513,9591,4844,267513,267513,6,5,False,0,42.0,10367.0,12285.0,18224.0,231.0,123.0,163.0,489.0,238913.0,267513.0,True,6343.0,2.571,Erik D. Bottcher,4,61.0,1184.0,13.0,1.0,1170.0,0.0,0.0,0.0,0.0,13516.0,14169.0,47.36,51.797,1
NewYorkCity_06222021_DEMCouncilMember40thCouncilDistrict,0.7451188736884048,742647,,,,,,,,,,342968,19004,12499,368176,336070,7739,4896,336070,336070,11,5,False,1,124.0,5765.0,12921.0,16634.0,345.0,231.0,383.0,881.0,313603.0,336070.0,True,7680.0,3.086,Rita C. Joseph,11,190.0,5415.0,32.0,22.0,4529.0,0.0,832.0,686.0,146.0,5634.0,10046.0,25.291,59.578,1
NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict,0,696410,,,,,,,,,,342876,5368,79,348087,336070,4903,57,336070,336070,2,3,False,0,44.0,7755.0,342.0,7705.0,450.0,59.0,241.0,733.0,320579.0,336070.0,True,7631.0,1.517,Darlene Mealy,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8837.0,8837.0,57.301,57.301,1
NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict,0.22659968270756214,712258,,,,,,,,,,336834,11602,10323,353499,336070,4754,4827,336070,336070,4,5,False,0,92.0,5938.0,7092.0,9744.0,665.0,181.0,980.0,1730.0,320342.0,336070.0,True,5372.0,2.437,Charles Barron,4,156.0,782.0,20.0,11.0,751.0,0.0,0.0,0.0,0.0,7399.0,7938.0,47.515,53.671,1
NewYorkCity_06222021_DEMCouncilMember45thCouncilDistrict,0,708928,,,,,,,,,,336504,13086,1679,357659,336070,7505,1166,336070,336070,3,4,False,0,82.0,10160.0,6811.0,9162.0,485.0,131.0,561.0,1141.0,316691.0,336070.0,True,6689.0,1.838,Farah N. Louis,1,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14504.0,14504.0,75.4,75.4,1
NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict,0.4751395560171362,726678,,,,,,,,,,340011,16284,9396,360987,336070,6105,3762,336070,336070,8,5,False,1,70.0,6064.0,9328.0,12445.0,465.0,157.0,323.0,898.0,317520.0,336070.0,True,5864.0,2.862,Mercedes Narcisse,8,130.0,4436.0,29.0,17.0,4111.0,0.0,279.0,133.0,146.0,6402.0,8911.0,34.756,63.723,1
NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict,0.31614289551437014,690639,,,,,,,,,,336438,4760,4198,345243,336070,2273,1919,336070,336070,4,5,False,0,39.0,3539.0,3053.0,4502.0,179.0,71.0,311.0,529.0,328002.0,336070.0,True,2176.0,2.23,Ari Kagan,4,63.0,811.0,6.0,4.0,801.0,0.0,0.0,0.0,0.0,3486.0,4011.0,43.548,55.755,1
NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict,0.5286809410520751,696859,,,,,,,,,,337044,6519,5161,348135,336070,2962,2335,336070,336070,5,5,False,0,50.0,2978.0,4264.0,6260.0,165.0,107.0,135.0,384.0,326810.0,336070.0,True,1743.0,2.61,Steven Saperstein,5,67.0,1248.0,19.0,2.0,1227.0,0.0,0.0,0.0,0.0,3029.0,4538.0,32.949,57.118,1
NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict,0.44862155388471175,132434,,,,,,,,,,47344,11729,9885,63476,43503,4486,3675,43503,43503,9,5,False,1,63.0,3465.0,8312.0,10303.0,328.0,131.0,179.0,596.0,29708.0,43503.0,True,5475.0,3.218,Kamillah Hanks,9,89.0,3187.0,22.0,11.0,2733.0,0.0,421.0,308.0,113.0,3459.0,5987.0,25.237,56.916,1
NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict,0.4420289855072464,608765,,,,,,,,,,271411,17997,16909,302448,267513,7818,7047,267513,267513,7,5,False,1,47.0,7333.0,13619.0,18134.0,189.0,121.0,142.0,436.0,242030.0,267513.0,True,6814.0,2.873,Julie Menin,7,67.0,3865.0,20.0,5.0,3715.0,0.0,125.0,83.0,42.0,8865.0,12072.0,34.88,56.016,1
NewYorkCity_06222021_DEMCouncilMember6thCouncilDistrict,0,634950,,,,,,,,,,272060,31229,15161,316500,267513,13518,7144,267513,267513,6,5,False,0,55.0,14111.0,17132.0,25321.0,275.0,138.0,228.0,623.0,228059.0,267513.0,True,7090.0,2.512,Gale A. Brewer,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21584.0,21584.0,54.817,54.817,1
NewYorkCity_06222021_DEMCouncilMember7thCouncilDistrict,0.41965833127011637,608721,,,,,,,,,,277332,18294,10328,302767,267513,7296,4219,267513,267513,12,5,False,1,111.0,6068.0,13689.0,17176.0,268.0,197.0,291.0,706.0,244213.0,267513.0,True,8368.0,3.127,Shaun Abreu,11,161.0,4751.0,34.0,15.0,4276.0,0.0,426.0,339.0,87.0,6204.0,9200.0,26.812,50.033,1
NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict,0,818489,,,,,,,,,,395607,10230,3483,409169,394748,4411,1705,394748,394748,4,5,False,0,55.0,4854.0,4936.0,6898.0,398.0,130.0,621.0,1072.0,382971.0,394748.0,True,4012.0,2.376,Diana I. Ayala,1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6573.0,6573.0,56.44,56.44,1
NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict,0.7958762886597938,621443,,,,,,,,,,280822,17709,15608,307304,267513,7130,5806,267513,267513,13,5,True,1,147.0,5967.0,16114.0,19736.0,393.0,264.0,359.0,943.0,241740.0,267513.0,True,10758.0,3.303,Kristin Richardson Jordan,13,193.0,7678.0,63.0,25.0,5518.0,0.0,2072.0,1896.0,176.0,4868.0,9007.0,19.03,50.313,2
NewYorkCity_06222021_DEMMayorCitywide,0.7186304919041423,5588132,,,,,,,,,,1392163,893010,894367,2408592,1040485,319477,343660,1040485,1040485,13,5,False,1,5901.0,127610.0,705751.0,817417.0,16787.0,10330.0,12147.0,36716.0,92553.0,1040485.0,True,434784.0,3.644,Eric L. Adams,13,6609.0,140044.0,1429.0,694.0,105342.0,0.0,32579.0,28787.0,3792.0,289210.0,404118.0,30.724,50.434,1
NewYorkCity_06222021_DEMPublicAdvocateCitywide,0,3573478,,,,,,,,,,1244546,467065,8960,1852907,1040485,276584,4952,1040485,1040485,3,4,False,0,2157.0,461075.0,265739.0,358779.0,16031.0,3791.0,18170.0,36686.0,219606.0,1040485.0,True,261444.0,1.776,Jumaane D. Williams,1,4251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571724.0,571724.0,70.01,70.01,1
NewYorkCity_06222021_REPBoroughPresidentQueens,0,425529,,,,,,,,,,201901,4977,3405,215246,201299,4520,3098,201299,201299,2,3,False,0,74.0,6933.0,518.0,7352.0,396.0,88.0,428.0,888.0,186958.0,201299.0,True,7234.0,1.545,219566,1,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7935.0,7935.0,55.971,55.971,1
NewYorkCity_06222021_REPBoroughPresidentRichmond,0.2945692025664528,86916,,,,,,,,,,20687,12140,12576,41513,19850,5992,5972,19850,19850,4,5,False,0,83.0,7491.0,7216.0,12194.0,808.0,186.0,565.0,1509.0,123.0,19850.0,True,4999.0,2.254,Vito Fossella,4,99.0,1166.0,11.0,4.0,1151.0,0.0,0.0,0.0,0.0,8578.0,9450.0,43.703,51.186,1
NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict,0.19230769230769232,254742,,,,,,,,,,127254,46,56,127386,127235,39,45,127235,127235,2,3,False,0,4.0,85.0,11.0,76.0,12.0,4.0,7.0,21.0,127072.0,127235.0,True,75.0,1.521,Ariel Rivera-Diaz,2,4.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,78.0,80.0,49.057,53.691,1
NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict,0,407986,,,,,,,,,,203015,1008,51,203912,201299,908,30,201299,201299,2,3,False,0,14.0,1788.0,91.0,1633.0,124.0,17.0,37.0,176.0,197865.0,201299.0,True,1614.0,1.498,Vickie Paladino,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.0,1763.0,51.655,51.655,1
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict,0,405077,,,,,,,,,,201382,632,243,202820,201299,580,223,201299,201299,2,3,False,0,10.0,788.0,59.0,778.0,37.0,10.0,28.0,74.0,199725.0,201299.0,True,771.0,1.527,James F. Reilly,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,1036.0,66.667,66.667,1
NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict,0,403904,,,,,,,,,,201613,322,18,201951,201299,288,11,201299,201299,2,3,False,0,8.0,405.0,39.0,406.0,24.0,9.0,22.0,50.0,200484.0,201299.0,True,400.0,1.541,Timothy Rosen,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,476.0,59.278,59.278,1
NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict,0,406955,,,,,,,,,,201333,1193,248,204181,201299,1050,220,201299,201299,2,3,False,0,6.0,1745.0,58.0,1155.0,128.0,6.0,35.0,167.0,198393.0,201299.0,True,1141.0,1.415,Joann Ariola,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.0,2375.0,82.038,82.038,1
NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict,0.7369136641740313,60556,,,,,,,,,,20722,5254,4311,30269,19850,2234,1690,19850,19850,5,5,True,0,30.0,4090.0,3026.0,4500.0,230.0,58.0,62.0,340.0,11243.0,19850.0,True,1798.0,2.332,David M. Carr,5,43.0,1379.0,8.0,5.0,1366.0,0.0,0.0,0.0,0.0,2689.0,3615.0,31.399,50.313,2
NewYorkCity_06222021_REPMayorCitywide,0,1421356,,,,,,,,,,679027,26603,2505,713221,660657,22698,1517,660657,660657,2,3,False,0,266.0,29634.0,3565.0,30506.0,3082.0,326.0,801.0,4135.0,600342.0,660657.0,True,29397.0,1.562,Curtis A. Sliwa,1,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40752.0,40752.0,67.964,67.964,1
Oakland_11022010_CityAuditor,0,440193,,,,,,,,,,160599,67717,2488,209389,122268,50512,1673,122268,122268,2,3,False,0,122.0,39215.0,8733.0,58495.0,21148.0,363.0,1166.0,22259.0,24521.0,122268.0,True,56876.0,1.687,COURTNEY RUBY,1,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65225.0,65225.0,66.935,66.935,1
Oakland_11022010_CityCouncilDistrict2,0,55975,,,,,,,,,,15415,7646,4082,28832,15243,5623,2938,15243,15243,2,3,False,0,11.0,6450.0,964.0,7190.0,2492.0,38.0,158.0,2624.0,1599.0,15243.0,True,6949.0,1.597,PATRICIA KERNIGHAN,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8941.0,8941.0,65.67,65.67,1
Oakland_11022010_CityCouncilDistrict4,0.3121687398593834,101464,,,,,,,,,,27660,14630,8342,50832,23884,8842,5078,23884,23884,7,3,False,1,46.0,4028.0,13499.0,16997.0,1320.0,113.0,111.0,1516.0,2844.0,23884.0,True,13499.0,2.449,LIBBY SCHAAF,6,67.0,1318.0,14.0,0.0,738.0,0.0,566.0,317.0,249.0,8752.0,10435.0,41.73,53.091,1
Oakland_11022010_CityCouncilDistrict6,0,60798,,,,,,,,,,18021,13642,178,28957,14040,7674,112,14040,14040,3,3,False,0,12.0,3863.0,7187.0,9056.0,2136.0,64.0,128.0,2267.0,1117.0,14040.0,True,7187.0,2.257,DESLEY BROOKS,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8273.0,8273.0,64.142,64.142,1
Oakland_11022010_SchoolDirectorDistrict2,0,45355,,,,,,,,,,0,0,0,15243,0,0,0,0,0,1,3,False,0,5.0,9349.0,0,776.0,2309.0,17.0,81.0,2388.0,5114.0,15243.0,True,9951.0,1.076,DAVID KAKISHIBA,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9866.0,9866.0,97.722,97.722,1
Oakland_11022010_SchoolDirectorDistrict4,0,82972,,,,,,,,,,24177,10403,5609,42783,23884,8002,4088,23884,23884,2,3,False,0,16.0,8267.0,1479.0,10738.0,2668.0,40.0,92.0,2778.0,4871.0,23884.0,True,10485.0,1.642,GARY D. YEE,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13036.0,13036.0,68.661,68.661,1
Oakland_11022010_SchoolDirectorDistrict6,0,44846,,,,,,,,,,0,0,0,14040,0,0,0,0,0,1,3,False,0,7.0,9342.0,0,825.0,3234.0,15.0,91.0,3318.0,3868.0,14040.0,True,9972.0,1.081,CHRISTOPHER DOBBINS,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9873.0,9873.0,97.473,97.473,1
Oakland_11032020_CityAttorneyOaklandRCV,0,1746036,,,,,,,,,,1269874,107748,0,368414,204976,94199,0,204976,204976,2,5,False,0,798.0,63972.0,2191.0,112571.0,6307.0,983.0,3362.0,10193.0,27822.0,204976.0,True,111831.0,1.644,BARBARA PARKER,1,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140594.0,140594.0,79.978,79.978,1
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV,0.15656582318850143,1888891,,,,,,,,,,1237493,119410,129605,402383,204976,64596,70919,204976,204976,3,5,False,0,1357.0,52693.0,104739.0,134375.0,8433.0,2281.0,4983.0,14705.0,17370.0,204976.0,True,101960.0,2.29,REBECCA KAPLAN,3,1796.0,4250.0,82.0,152.0,4016.0,0.0,0.0,0.0,0.0,90068.0,95098.0,48.473,52.378,1
Oakland_11032020_MemberCityCouncilDist1OaklandRCV,0,374488,,,,,,,,,,252532,25235,19679,77042,41006,14602,11596,41006,41006,3,5,False,0,110.0,9910.0,20005.0,27180.0,1008.0,185.0,525.0,1636.0,3875.0,41006.0,True,19686.0,2.278,DAN KALB,1,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19767.0,19767.0,53.484,53.484,1
Oakland_11032020_MemberCityCouncilDist3OaklandRCV,0.09624753127057274,342536,,,,,,,,,,212029,39850,13531,77126,34417,14643,5128,34417,34417,6,5,False,0,294.0,8607.0,18143.0,22270.0,1097.0,1113.0,399.0,2445.0,3427.0,34417.0,True,12030.0,3.148,CARROLL FIFE,4,358.0,489.0,50.0,3.0,436.0,0.0,0.0,0.0,0.0,15033.0,15415.0,49.076,51.14,1
Oakland_11032020_MemberCityCouncilDist5OaklandRCV,0,182603,,,,,,,,,,119199,13612,9501,40291,19777,7098,5908,19777,19777,3,5,False,0,160.0,4605.0,10673.0,13201.0,758.0,252.0,523.0,1413.0,1901.0,19777.0,True,10530.0,2.346,NOEL GALLO,1,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8934.0,8934.0,50.638,50.638,1
Oakland_11032020_MemberCityCouncilDist7OaklandRCV,0.5341198241961601,223413,,,,,,,,,,132868,25208,16306,49031,21404,8673,5694,21404,21404,5,5,False,0,275.0,4511.0,13279.0,15224.0,1280.0,642.0,440.0,2146.0,1573.0,21404.0,True,9966.0,3.511,TREVA REID,5,338.0,1931.0,111.0,22.0,1798.0,0.0,0.0,0.0,0.0,6882.0,10560.0,35.305,60.13,1
Oakland_11032020_SchoolDirectorDist1OaklandRCV,0.3889566809029896,368718,,,,,,,,,,246516,23459,17729,81014,41006,14503,9912,41006,41006,3,5,False,0,68.0,7860.0,18039.0,26683.0,790.0,147.0,351.0,1236.0,6436.0,41006.0,True,17877.0,2.299,SAM DAVIS,3,110.0,929.0,8.0,11.0,910.0,0.0,0.0,0.0,0.0,16364.0,20982.0,47.487,62.575,1
Oakland_11032020_SchoolDirectorDist3OaklandRCV,0.47093547593670576,337310,,,,,,,,,,208364,31588,25295,72063,34417,11936,8191,34417,34417,5,5,False,0,217.0,5385.0,16471.0,23272.0,847.0,504.0,281.0,1479.0,5659.0,34417.0,True,11928.0,3.26,VANCEDRIC WILLIAMS,5,257.0,1733.0,38.0,8.0,1687.0,0.0,0.0,0.0,0.0,10929.0,16368.0,38.346,61.148,1
Oakland_11032020_SchoolDirectorDist5OaklandRCV,0.48414404729911314,190270,,,,,,,,,,120034,15198,13624,41414,19777,6556,5782,19777,19777,4,5,False,0,157.0,4702.0,10704.0,12484.0,700.0,331.0,352.0,1253.0,2526.0,19777.0,True,9129.0,2.886,MIKE HUTCHINSON,4,214.0,1088.0,26.0,5.0,1057.0,0.0,0.0,0.0,0.0,6893.0,9025.0,40.459,56.587,1
Oakland_11032020_SchoolDirectorDist7OaklandRCV,0.7253152876038143,213637,,,,,,,,,,128601,20965,17204,46867,20748,7156,6121,20748,20748,5,5,False,0,244.0,4370.0,12235.0,14075.0,1030.0,546.0,297.0,1719.0,2196.0,20748.0,True,9658.0,3.509,CLIFFORD THOMPSON,5,305.0,2142.0,97.0,12.0,2033.0,0.0,0.0,0.0,0.0,5415.0,8585.0,29.676,53.306,1
Oakland_11042014_CityAuditor,0,376618,,,,,,,,,,0,0,0,104834,0,0,0,0,0,2,3,False,0,99.0,38172.0,0,41141.0,30285.0,196.0,1025.0,31247.0,25448.0,104834.0,True,41141.0,1.517,BRENDA ROBERTS,1,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60889.0,60889.0,76.901,76.901,1
Oakland_11042014_CityCouncilDistrict2,0.5647746558551763,65813,,,,,,,,,,17387,8323,8088,32015,15293,5070,4722,15293,15293,5,3,False,1,41.0,3315.0,7790.0,10255.0,2090.0,96.0,94.0,2248.0,1697.0,15293.0,True,7790.0,2.325,ABEL GUILLEN,4,52.0,1203.0,18.0,0.0,529.0,0.0,656.0,203.0,453.0,4882.0,6543.0,36.045,53.018,1
Oakland_11042014_CityCouncilDistrict4,0,82154,,,,,,,,,,21379,15236,8128,37411,20018,8808,4806,20018,20018,3,3,False,0,20.0,5724.0,7885.0,11991.0,2730.0,56.0,119.0,2883.0,2294.0,20018.0,True,7885.0,2.121,ANNIE CAMPBELL WASHINGTON,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11348.0,11348.0,64.167,64.167,1
Oakland_11042014_CityCouncilDistrict6,0.4522704339051463,54887,,,,,,,,,,13963,8359,6525,26040,12383,4543,3916,12383,12383,5,3,False,1,43.0,3470.0,5989.0,7712.0,2996.0,88.0,107.0,3151.0,1178.0,12383.0,True,5989.0,2.221,DESLEY BROOKS,4,51.0,782.0,12.0,0.0,274.0,0.0,496.0,2.0,494.0,4768.0,5426.0,42.747,52.314,1
Oakland_11042014_Mayor,0.4680224596001096,499158,,,,,,,,,,144287,66811,35311,252749,104834,40595,22655,104834,104834,16,3,False,1,794.0,15068.0,75390.0,87226.0,13602.0,1251.0,763.0,15361.0,2152.0,104834.0,True,75390.0,2.58,LIBBY SCHAAF,15,855.0,24610.0,256.0,0.0,4746.0,0.0,19608.0,12145.0,7463.0,30035.0,48800.0,29.496,63.199,1
Oakland_11042014_SchoolDirectorDistrict2,0,53522,,,,,,,,,,0,0,0,15293,0,0,0,0,0,2,3,False,0,17.0,6356.0,0,5358.0,3772.0,28.0,185.0,3925.0,3566.0,15293.0,True,5358.0,1.456,AIMEE ENG,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8882.0,8882.0,76.058,76.058,1
Oakland_11042014_SchoolDirectorDistrict4,0.5442145593869732,80442,,,,,,,,,,22873,10049,9034,38486,20018,6240,5600,20018,20018,4,3,False,0,32.0,4165.0,8491.0,11975.0,2310.0,61.0,119.0,2455.0,3866.0,20018.0,True,8491.0,2.266,NINA SENN,3,57.0,1226.0,9.0,0.0,1217.0,0.0,0.0,0.0,0.0,6171.0,7790.0,38.341,52.391,1
Oakland_11042014_SchoolDirectorDistrict6,0,48168,,,,,,,,,,0,0,0,12377,0,0,0,0,0,2,3,False,0,20.0,5027.0,0,5362.0,4886.0,38.0,191.0,5045.0,1973.0,12377.0,True,5362.0,1.514,SHANTHI GONZALES,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6065.0,6065.0,58.526,58.526,1
Oakland_11062012_CityAttorney,0,604457,,,,,,,,,,159706,107631,49381,287739,156832,65032,31555,156832,156832,2,3,False,0,243.0,68469.0,6261.0,63255.0,56696.0,427.0,1060.0,57683.0,24980.0,156832.0,True,61225.0,1.526,BARBARA PARKER,1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89953.0,89953.0,68.425,68.425,1
Oakland_11062012_CityCouncilAtLarge,0.3953151901847592,697475,,,,,,,,,,183458,109363,75380,329274,156832,62923,42294,156832,156832,5,3,False,1,923.0,43150.0,79572.0,101809.0,32430.0,1583.0,694.0,34347.0,11389.0,156832.0,True,79572.0,2.244,REBECCA KAPLAN,5,1060.0,14397.0,148.0,0.0,2982.0,0.0,11267.0,4751.0,6516.0,65011.0,78911.0,45.027,60.707,1
Oakland_11062012_CityCouncilDistrict1,0.7075444217885232,144481,,,,,,,,,,41458,14633,14569,73821,34180,8883,9191,34180,34180,7,3,False,1,107.0,6277.0,18246.0,22438.0,3843.0,214.0,97.0,4119.0,5414.0,34180.0,True,18246.0,2.413,DAN KALB,7,120.0,4912.0,42.0,0.0,1489.0,0.0,3381.0,2037.0,1344.0,8256.0,12290.0,28.821,51.782,1
Oakland_11062012_CityCouncilDistrict3,0.8875878220140515,114913,,,,,,,,,,34088,11599,11064,58162,26761,7120,6494,26761,26761,6,3,True,1,98.0,4715.0,14846.0,17436.0,3991.0,203.0,107.0,4240.0,4568.0,26761.0,True,14846.0,2.453,LYNETTE GIBSON-MCELHANEY,6,121.0,4657.0,48.0,0.0,1026.0,0.0,3583.0,1531.0,2052.0,5201.0,9391.0,23.564,53.925,2
Oakland_11062012_CityCouncilDistrict5,0.4622855961975615,56862,,,,,,,,,,15037,8166,6673,26986,13482,4666,3893,13482,13482,4,3,False,0,66.0,3702.0,5737.0,7628.0,2967.0,123.0,54.0,3120.0,2124.0,13482.0,True,5737.0,2.174,NOEL GALLO,4,80.0,830.0,17.0,0.0,813.0,0.0,0.0,0.0,0.0,4625.0,5708.0,41.009,54.632,1
Oakland_11062012_CityCouncilDistrict7,0,74998,,,,,,,,,,19493,15014,8829,31662,17014,7878,4944,17014,17014,3,3,False,0,39.0,5722.0,7211.0,9362.0,5326.0,91.0,114.0,5462.0,1910.0,17014.0,True,7211.0,2.096,LARRY E. REID,1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717.0,8717.0,57.909,57.909,1
Oakland_11062012_SchoolDirectorDistrict1,0,120578,,,,,,,,,,34662,18359,7196,60361,34180,12220,4495,34180,34180,2,3,False,0,29.0,14552.0,918.0,11774.0,8342.0,50.0,195.0,8509.0,7837.0,34180.0,True,11451.0,1.481,JODY LONDON,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19814.0,19814.0,75.41,75.41,1
