precinct,Total,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or more races
432500,1525.886446,206.67068799999998,99.64672999999999,41.287428,265.125788,43.311386,614.257574,255.586852
432710,1659.984438,213.686323,143.530465,31.011871,663.5567159999999,64.601642,345.77984,197.81758100000002
432700,1275.50578,158.539051,64.397734,25.910896,485.245693,76.12221199999999,303.230847,162.059347
432600,1822.429244,383.158424,110.044673,24.667794,569.0770990000001,64.081676,466.207532,205.192046
422700,1211.714144,209.59231799999998,58.479814000000005,11.684788000000001,514.078984,58.171696,202.739736,156.96680800000001
423000,2390.057714,263.532582,98.21359299999999,41.326337,584.262935,101.774512,1042.815012,258.132743
421800,1908.260093,268.162154,139.01121799999999,33.157382999999996,591.386671,76.54245900000001,542.9603420000001,257.03986599999996
421910,2427.452828,242.97386200000005,275.36643,61.445239,429.63322199999993,138.42063100000001,950.3225299999999,329.29091400000004
421900,3524.555684,246.857755,231.743721,92.087942,495.800109,120.05418599999999,1951.233119,386.778852
421510,2411.371229,192.750643,153.143713,58.065245999999995,369.03074799999996,87.45801800000001,1228.6867889999999,322.236072
421500,2989.7758660000004,297.91455099999996,183.221227,67.64398299999999,378.675563,151.07986099999997,1390.733364,520.507317
421600,2067.575338,260.121418,111.177204,35.285821,384.76820999999995,108.13367099999999,879.4938109999998,288.595203
422600,2261.312406,185.40787899999998,126.352079,50.622254999999996,782.3721750000001,139.39253399999998,719.6695659999999,257.49591799999996
421700,1342.052497,217.994732,59.705512,29.906135000000003,381.24177099999997,66.798023,431.873343,154.532981
421400,1497.010288,251.934427,66.160998,48.02267900000001,272.032006,46.596332000000004,593.9253890000001,218.338457
423100,2348.888537,216.042642,149.322531,22.856671,1106.0075630000001,67.97724,580.689687,205.992203
430860,530.379292,172.99458299999998,148.724865,0.704997,101.329922,3.114991,57.04997,46.459964
430900,1438.427399,309.921251,261.282073,19.957646,193.742058,25.0,407.173613,221.350758
431600,1214.9215140000003,306.664313,145.81531999999999,14.960419,196.858798,27.867194,328.432477,194.322993
431800,1924.173237,590.580633,265.29605200000003,26.147387000000002,276.79915800000003,55.035953000000006,428.24717200000003,282.06688199999996
431900,222.779104,71.026484,25.344252,0.9386760000000001,46.9338,8.135192,32.85366,37.54704
432300,2407.515382,334.815949,227.651427,46.584203,399.939455,110.412557,981.309421,306.80237
433300,1520.0,267.0,190.0,31.0,281.0,82.0,530.0,139.0
432400,905.0037639999999,119.221611,133.334147,26.886992999999997,120.29949500000001,19.128695,357.506927,128.625896
430170,1163.548566,214.46051400000002,186.149214,13.0,473.86258,25.134439999999998,133.077054,117.864764
432000,1536.67069,223.27302600000002,112.22837799999999,32.895160000000004,201.76670000000001,42.14564,699.54735,224.814436
432100,1922.594018,254.291697,150.36766500000002,51.241351,317.6352130000001,75.147357,806.9258950000001,266.98484
430800,458.213812,118.096988,106.835256,5.6527639999999995,95.26904,6.217936,62.70178,63.440048
430730,638.707168,136.538488,139.64492,11.465424,65.239328,39.852376,177.39086400000002,68.575768
430750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430460,10.157160000000001,1.79244,0.44811,0.0,0.970905,0.74685,4.92921,1.2696450000000001
430820,135.547074,34.079526,31.149612,2.004678,27.757080000000002,1.8504720000000001,20.81781,17.887896
430810,69.62070800000001,41.005417,13.275135,0.295003,7.670078,0.885009,2.95003,3.540036
430870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470310,4.594971,2.264065,0.09799400000000001,0.016229,1.197036,0.032388,0.534087,0.4531720000000001
433210,928.0,124.0,187.0,4.0,341.0,12.0,152.0,108.0
431620,91.031725,27.12416,21.0167,0.6306,11.358830000000001,2.10156,18.07742,10.722455
431710,19.176296,6.113791,2.1815729999999998,0.080799,4.03995,0.7002579999999999,2.827965,3.23196
431610,29.185932,8.695116,6.7404,0.202212,3.639816,0.6740400000000001,5.796744,3.4376040000000003
431210,57.20475,13.195229,12.96641,1.1440949999999999,10.220581999999999,0.38136499999999995,11.822315,7.474753999999999
431200,56.348544000000004,13.332468,8.049792,1.25778,8.301348,0.754668,18.8667,5.785788
431500,237.820302,72.546926,48.129400000000004,5.663882,34.949876,3.2129399999999997,26.031284,47.285994
433110,63.286593,11.805213,6.124509000000001,0.26628300000000005,33.374136,0.88761,5.414421000000001,5.414421000000001
432900,1587.795578,247.534098,151.367314,14.320318,797.479856,23.40106,156.846466,196.846466
432910,1414.99075,351.849501,135.192702,41.921423000000004,423.484719,50.071392,197.73552899999999,214.735484
424110,1596.749512,165.91708400000002,89.00674199999999,15.929394,995.101336,13.414828,167.71427,149.66585800000001
432810,3598.217806,442.060892,563.019907,46.003513,961.039814,86.008197,1145.064405,355.021078
424100,1448.000928,372.000319,88.00004100000001,15.000003,468.000318,19.000021,258.000083,228.000143
490210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491130,183.0,44.0,22.0,0.0,53.0,4.0,20.0,40.0
491500,1088.484082,438.632832,149.66350999999997,1.870129,199.246867,12.998462,81.481827,204.59045500000002
433900,436.249406,207.493825,28.964858,4.042618,114.52446499999999,1.648602,23.938675,55.636363
491410,17.658706,7.337226,2.58037,0.022438,3.388138,0.134628,1.166776,3.02913
491420,19.445196,8.079516,2.8414200000000003,0.024708,3.7309080000000003,0.148248,1.284816,3.33558
433520,844.635795,232.088451,126.285537,3.5788569999999997,240.89516400000002,17.136816,102.031036,122.61993399999999
476130,59.388863,19.187348,9.92022,0.0,21.494384,0.826681,1.8266930000000001,6.133537
492040,34.203056,8.180704,2.104805,0.0,21.487818,0.201797,1.211107,1.016825
491150,36.958856,16.981096,0.0,0.0,18.978872,0.0,0.0,0.998888
490050,20.004974,3.002912,5.000028,0.0,0.000792,0.0,0.001166,12.000076
492050,1.999878,0.0,0.999939,0.0,0.0,0.0,0.0,0.999939
492030,13.0,6.0,2.0,0.0,0.0,0.0,2.0,3.0
476140,0.9725759999999999,0.648384,0.0,0.0,0.324192,0.0,0.0,0.0
464610,6.69726,1.674315,0.0,0.0,3.34863,0.0,1.11621,0.558105
475100,973.231266,544.940969,19.763002999999998,5.681125,247.72257499999998,1.035136,43.90367500000001,110.184783
475010,28.043605999999997,16.179115,0.624445,0.113534,7.095935,4e-06,1.078637,2.951936
475000,1035.947958,546.5613119999999,29.995251,4.100205,281.948271,2.379098,37.596555,133.367266
464630,148.426152,49.363152,3.580173,0.145587,75.46702499999999,0.0,7.219848,12.650367
464700,7.758855,1.034514,0.0,0.0,0.0,0.0,5.1725699999999994,1.551771
473900,796.9970599999999,401.56778399999996,31.579568000000002,2.0,239.019648,2.0,23.925344,96.90471600000001
473920,409.45572,241.71961199999998,11.829035,5.0,87.159663,0.0,9.710954999999998,54.036455000000004
474000,909.2436620000001,494.57333600000004,22.061038999999997,0.728944,229.35305900000003,2.0,38.146223,122.381061
473700,439.15101500000003,238.846853,18.385602,0.924851,93.978119,4.323842,28.679178999999998,54.01256899999999
474010,404.56597000000005,193.732062,5.22031,3.000078,128.663168,1.000078,16.576515999999998,56.373758
473300,842.408022,447.996212,25.549393000000002,5.4087,221.217937,5.309445,42.921732,94.004603
473600,713.889595,373.04271700000004,13.848747000000001,2.0,182.037771,0.0,40.387778000000004,102.57258200000001
473800,1118.008468,589.2018210000001,22.427564,1.3462070000000002,315.720233,2.858503,36.505561,149.948579
474700,1423.843488,593.501055,41.127286999999995,12.259324999999999,459.75296299999997,6.306468999999999,140.16348299999999,170.732906
473500,901.5562309999999,467.74764999999996,28.858416,3.2287220000000003,241.600876,0.0,31.459014,128.661553
474020,729.812836,327.323504,21.264164,2.678904,247.57527199999998,1.480122,39.332102,90.158768
474710,0.0018679999999999999,0.0007279999999999999,1.6e-05,4.8e-05,0.00033999999999999997,1.9999999999999998e-05,0.000488,0.00022799999999999999
491000,1285.798,280.930518,266.319175,9.150974000000001,220.36866600000002,28.247381,247.174013,233.607273
470800,1779.152634,636.129154,200.143851,17.765727,381.57191,19.941246999999997,260.359307,263.241438
471000,121.07817299999999,40.103547,29.933748,0.767532,19.380183,0.0,14.007458999999999,16.885704
470700,524.216371,176.97150100000002,107.36715800000002,4.248729000000001,88.64825,2.5492690000000002,72.403277,72.028187
431310,148.95924200000002,34.514952,23.009988,1.816576,47.836432,1.816606,24.221022,15.743666000000001
431300,232.427466,77.214927,31.942068,0.935478,58.122054,3.447063,21.682184999999997,39.083691
474600,1333.2852340000002,585.40415,35.298026,14.576343999999999,377.649149,6.003644,121.767077,192.586844
473400,795.3638020000001,380.632134,20.449289,6.0,231.958871,0.0,25.929857,130.393651
472620,416.39437399999997,148.52790199999998,22.999808,1.28107,161.776302,3.999872,20.749296,57.060124
472800,301.60041,129.47037,4.0,2.71893,103.22181,0.0,17.25048,44.93882
474500,1521.5766210000002,594.467714,49.919389,16.807083,540.1806710000001,2.175113,92.715722,225.310929
472700,985.0,354.0,87.0,15.0,301.0,2.0,72.0,154.0
471200,1095.169492,416.089736,84.640944,18.922832,213.987916,6.5511800000000004,184.048792,170.928092
472200,2446.860665,748.719945,286.955188,40.204334,526.5155990000001,33.906527,460.869812,349.68926
472300,1705.139335,601.2800550000001,149.044812,29.795665999999997,474.484401,16.093473,225.13018799999998,209.31074
471300,1941.997282,607.999698,147.999698,21.999849,665.999698,1.0,245.0,251.998339
430700,698.2733929999999,272.01186,100.893586,2.7155489999999998,177.78443099999998,8.449691999999999,61.939933999999994,74.478341
430720,316.726205,119.987989,45.106356999999996,0.284451,79.215469,7.550297,24.060036999999998,40.521604999999994
430760,53.0,15.0,10.0,2.0,2.0,0.0,4.0,20.0
470110,136.0,24.0,19.0,3.0,31.0,3.0,41.0,15.0
472500,955.74852,484.708644,26.151491,5.122586999999999,243.618028,0.697064,48.107418,147.34328799999997
472400,1804.478262,811.721589,59.00693,17.561682,544.332498,7.302936,102.893693,261.658934
472610,730.7782709999999,348.57144100000005,11.841764999999999,2.315731,195.05130300000002,1.000124,38.999106,132.99880100000001
474900,1648.5784139999998,592.6046,88.01425400000001,22.394879000000003,575.206698,14.924140000000001,148.82572799999997,206.608115
491050,135.996872,22.999471,22.999471,2.999931,22.999471,0.999977,34.999195,27.999356
431110,19.73277,8.04555,1.94787,0.67752,2.45601,0.25407,3.21822,3.13353
431120,6.5980739999999996,1.7280669999999998,0.0,1.0996789999999999,0.0,0.157097,1.0996789999999999,2.513552
474300,1010.4882050000001,452.517222,31.930306,6.948119,300.56424499999997,1.540411,47.472124,169.51577799999998
474200,1308.807497,708.8901609999999,26.805541,7.372973,317.80832599999997,2.797122,55.001846,190.131528
475300,661.9348859999999,210.599887,20.034285,0.723869,341.46641800000003,0.172076,33.82911,55.109241000000004
475200,1414.9992550000002,484.825198,98.89960400000001,0.016801,682.3600130000001,3.8350910000000002,39.471301000000004,105.59124700000001
474720,103.206045,51.428097,0.0,1.049553,32.536143,1.049553,3.848361,13.294338000000002
475630,13.497485,10.986324999999999,0.0,0.0,0.62779,0.313895,0.0,1.569475
490020,17.599961,6.130473,0.592195,0.0,9.040381,0.0,0.247164,1.5897480000000002
491020,12.998609,2.999679,2.999679,0.0,0.0,0.0,0.999893,5.999358
491090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491040,95.25897,34.742869999999996,15.759399,0.805175,14.042316000000001,0.69015,14.953520000000001,14.26554
491010,171.59189099999998,53.45565500000001,29.670189999999998,1.710707,31.533772,4.206106,27.959480999999997,23.055979999999998
431410,50.417814,16.224833,7.017772000000001,0.245562,12.978666,0.7339770000000001,5.065015,8.151989
474100,146.889225,72.849885,0.0,3.568365,43.619315,0.568365,7.084005,19.19929
473910,68.814335,39.357278,2.0751619999999997,0.0,16.987070000000003,0.0,2.276046,8.118779
476120,86.89032,31.001608,2.574528,0.0,44.303336,0.0,1.287264,7.723584000000001
475210,28.92839,13.115191,4.175656,0.0,8.022746999999999,0.0,0.087828,3.526968
839070,32.0,7.0,0.0,0.0,13.0,1.0,4.0,7.0
839260,41.346679,12.32309,0.0,0.0,9.458061,0.0,3.573276,15.992252
833610,1427.811916,277.94644,13.260228,9.04302,769.336158,0.0,224.77436,133.45171
833600,1636.1695580000003,293.36812800000007,19.137282,12.84694,1016.317659,5.141855,147.821209,141.53648500000003
834410,108.77642499999999,41.634312,0.034286,2.6600189999999997,38.474697,1.76355,13.373565000000001,10.835995999999998
834500,777.117699,343.301467,17.639091,13.500671,260.07265800000005,2.0,54.224788000000004,86.379024
839240,619.008283,63.951955,2.306308,0.0,516.969779,0.0,5.573708,30.206532999999997
836210,1150.7857800000002,84.86675199999999,1.6068879999999999,5.0,989.417902,0.0,8.288474,61.605764
833500,1521.78695,260.520097,23.277119,6.550264,1026.066675,3.552658,90.15350699999999,111.66663
834020,494.783932,168.67637000000002,12.975140000000001,8.650085,237.876675,0.0,35.465246,31.140416000000002
834400,458.305225,223.43835,14.0,5.354675,98.083675,3.23645,60.773375,53.4187
834510,373.013326,147.10252,1.72542,1.655548,135.863664,0.0,34.337402,52.328772
833510,2065.6893959999998,343.464375,17.336585,6.559775999999999,1345.907492,2.309225,186.624724,163.48721899999998
834600,1227.0,418.0,55.0,11.0,500.0,6.0,52.0,185.0
836200,1340.5662009999999,180.66112500000003,5.304504,0.0,1106.7891040000002,1.0,6.0,40.811468000000005
833410,2652.897491,332.407267,44.953334,15.350594000000001,1895.733901,16.59994,143.51074899999998,204.34170600000002
835820,267.935706,15.825117,23.409035,1.7917150000000002,191.139508,3.211456,16.184169,16.374706
836010,1185.69929,161.113351,5.0,0.0,961.832207,4.0,10.688167,43.065565
836110,1488.077418,245.271519,14.493780000000001,1.0,1154.49126,2.0,19.311833,51.509026
835910,2267.0,389.0,112.0,12.0,1347.0,7.0,201.0,199.0
833400,2519.60415,392.86093,118.194552,20.649404999999998,1585.3661940000002,21.40006,233.027408,148.10560099999998
835600,1487.0,387.0,52.0,9.0,845.0,5.0,54.0,135.0
835610,1338.3397009999999,276.69584,24.507111000000002,14.166849,832.283907,10.0,64.175601,116.510393
835700,399.0,28.0,12.0,4.0,268.0,1.0,35.0,51.0
835840,3466.0,524.0,68.0,4.0,2608.0,1.0,86.0,175.0
835810,1282.999235,275.99978999999996,24.0,9.0,535.999675,3.0,274.99986,159.99991
835900,1948.0,386.0,123.0,16.0,870.0,12.0,386.0,155.0
832020,2513.96976,404.99458200000004,68.998656,18.999664,1372.985804,29.998824,384.99609399999997,232.996136
832010,1946.03024,386.00541799999996,99.001344,22.000336,1003.014196,18.001176,231.003906,187.003864
832030,1068.0920700000001,256.00495,24.00198,27.00198,409.0693,11.004950000000001,234.00297,107.00594
835830,2589.03708,490.197344,112.326176,16.663088000000002,1681.430992,18.0,96.483896,173.935584
835300,994.004272,173.00108,40.000156000000004,5.0000420000000005,616.002562,12.0,63.000192,85.00023999999999
832110,940.8174680000001,256.09463,7.247436,2.0,565.8531929999999,3.247452,30.857281,75.517476
832100,2150.417728,333.32695499999994,75.369614,24.72478,993.705293,14.79527,462.283756,246.21205999999998
835320,22.0,3.0,8.0,0.0,0.0,1.0,4.0,6.0
835100,1918.421679,347.21646799999996,62.958788999999996,10.559899999999999,1093.542137,9.782609,234.302684,160.05909200000002
832200,1697.582272,555.673045,46.630386,10.275220000000001,738.294707,14.20473,152.716244,179.78794
835110,273.937285,80.607445,2.176355,0.019594999999999998,162.471579,0.007838,18.423252,10.231221
835200,3565.062715,406.392555,106.823645,16.980405,2554.528421,10.992162,313.576748,155.768779
850220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850300,1311.738205,296.12226499999997,49.997977,19.0,719.7616300000001,2.0,119.55777599999999,105.298557
850230,483.241216,22.436608,6.981888,0.0,423.113472,0.0,17.218304,13.490943999999999
850330,2093.9675239999997,423.900697,97.552027,5.350858,1339.885006,3.3771449999999996,98.113181,125.78861
850320,1417.0533329999998,242.54044399999998,66.46811199999999,8.649142,878.240143,4.6228549999999995,97.11074599999999,119.421891
833300,1674.886397,385.97400700000003,22.557026999999998,9.442118,978.864599,3.608679,136.152967,138.287
833310,1949.324434,335.172536,34.435383,2.557879,1280.229838,4.002687000000001,120.67653600000001,172.249575
833220,1661.96922,281.41880000000003,22.78547,6.0,1160.1282,12.78547,58.927350000000004,119.92393
850310,261.0,27.0,11.0,0.0,151.0,0.0,26.0,46.0
833210,1186.330994,312.554349,15.996375000000002,1.0,534.277333,1.384895,203.79668999999998,117.321352
832910,1272.504738,340.262148,22.617603000000003,28.503291,654.096777,2.533332,102.129051,122.362536
832900,1686.4952620000001,460.737852,24.382397,17.496709000000003,839.903223,11.466668,127.870949,204.637464
832710,1227.99941,329.99987,14.999975,33.0,612.999745,0.0,102.99992499999999,133.99989499999998
832600,1848.00059,466.00013,49.000025,34.0,917.0002549999999,19.0,174.000075,189.00010500000002
832400,1529.51944,440.52639999999997,24.0,16.90176,760.36144,10.0,125.90176,151.82808
832210,1880.184004,276.905682,34.752564,21.0,1148.147319,7.752564,247.143055,144.48282
850210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850420,2258.0,364.0,53.0,11.0,1386.0,41.0,185.0,218.0
850400,1581.0,342.0,49.0,1.0,751.0,28.0,183.0,227.0
832510,1187.279405,398.7104810000001,20.86545,2.827131,579.877431,3.058822,46.248194,135.691896
832500,906.720595,337.2895189999999,5.13455,22.172869,340.122569,4.941178,58.751806,138.30810400000001
832410,1047.0,445.0,30.0,8.0,373.0,9.0,55.0,127.0
832300,1466.0,500.0,32.0,11.0,668.0,1.0,82.0,172.0
832000,1138.0,412.0,222.0,39.0,177.0,8.0,213.0,67.0
832040,244.90802300000001,23.995055,9.998022,3.9980219999999997,181.93077,5.995055,4.997033,13.994066
832310,765.479088,271.473288,14.0,16.09824,271.638048,2.999984,71.097904,118.17162400000001
833200,1187.03078,338.5812,19.21453,4.0,594.8718,21.21453,101.07265,108.07607
833110,1346.107579,389.49172599999997,25.141986,9.337351,605.241159,5.804634999999999,152.557935,158.53278699999998
833100,1557.899404,371.530409,32.719201,7.576639,792.7032459999999,24.483037,202.660261,126.22661099999999
832800,993.528944,286.403872,39.459741,7.387621,398.12744399999997,5.507212,151.393647,105.24940699999999
832820,1405.0,300.0,20.0,6.0,810.0,5.0,140.0,124.0
833010,1874.4912769999996,451.709651,50.990927,20.086009999999998,835.9554380000001,6.712328,277.243643,231.79328000000004
832810,1144.2997599999999,273.55088,30.530765000000002,24.610965,551.80226,9.49198,141.576255,112.736655
833000,1545.0,269.0,44.0,26.0,685.0,12.0,315.0,194.0
832620,2406.54722,334.906831,73.010547,30.250793,1392.330371,17.649269,321.040331,237.35907799999998
835310,4280.0,724.0,118.0,27.0,2856.0,20.0,261.0,274.0
832610,989.54617,94.757695,36.703078000000005,24.351539,512.109234,5.351539,253.703078,62.570007000000004
835800,2435.000765,564.00021,92.0,11.0,1257.000325,26.0,236.00014,249.00009
832700,1422.077906,174.380722,56.295868999999996,5.399082,927.6306910000001,5.0,151.286689,102.084853
834010,695.019982,196.09341999999998,18.02644,1.87019,359.97785,0.999975,22.065770999999998,95.986336
821110,1663.785545,327.96247999999997,94.06257199999999,5.00003,839.527926,26.782066999999998,146.539166,223.911304
834700,1944.0013079999999,261.000092,28.000004,0.0,1409.00112,2.0,75.000012,169.00008
834100,887.7050969999999,355.04700800000006,29.966133999999997,3.944215,323.34281200000004,3.655998,66.24163,105.5073
831730,423.0,83.0,0.0,0.0,304.0,5.0,3.0,28.0
831700,1891.0,454.0,82.0,8.0,1128.0,4.0,94.0,121.0
821150,1850.0,216.0,104.0,15.0,1194.0,7.0,127.0,187.0
834000,1399.731018,463.75651300000004,26.422421,12.859268,628.608072,8.554176,80.841853,178.688715
834300,1582.153637,736.2143709999999,40.953267,8.065311,490.49786199999994,3.789826,97.097391,205.53560899999997
831670,28.0,7.0,0.0,0.0,10.0,0.0,3.0,8.0
835040,547.7060819999999,162.281142,23.0,2.652635,267.243409,1.0,30.991033,60.537863
835030,305.0,78.0,5.0,1.0,125.0,6.0,43.0,47.0
835010,1451.578321,341.783532,38.041211,9.4401,806.457863,7.217390999999999,139.697316,108.940908
821200,1948.0,271.0,93.0,12.0,1265.0,25.0,93.0,189.0
821220,1102.244123,195.977869,38.113827,5.824217,632.50154,7.7468960000000004,105.798643,116.281131
821210,2226.3388689999997,320.75523699999997,149.18747100000002,41.464867,1255.877821,34.782762,225.73040200000003,198.54030899999998
831600,1314.073826,329.45744199999996,28.12399,10.574008000000001,765.3792040000001,3.3350560000000002,88.377138,88.826988
831610,1200.925315,232.542374,33.875989000000004,9.425982,719.620277,8.664941,58.622789999999995,138.172962
831660,869.875184,120.064342,16.739832,10.0,612.17129,1.0,25.0,84.89972
831710,1964.0,343.0,51.0,13.0,1304.0,5.0,90.0,158.0
831910,1361.4946089999999,343.45386599999995,32.894208,9.733008,681.8919659999999,15.518242,133.78287999999998,144.22043900000003
831920,1727.965355,298.994465,73.998237,3.999877,931.98278,11.0,216.99389100000002,190.996105
831900,1991.402274,313.79632200000003,69.189188,12.829539,1217.2960509999998,12.481758,123.821365,241.98805099999998
821310,45.465987999999996,10.466334999999999,2.3444540000000003,7.7e-05,18.839557,0.251187,7.6194370000000005,5.944940999999999
821300,1209.2697180000002,238.845437,51.364965999999995,23.714229,553.019059,20.219632999999998,130.853452,191.25294200000002
835020,574.0,91.0,48.0,4.0,386.0,2.0,17.0,26.0
835050,101.0,4.0,3.0,0.0,70.0,1.0,10.0,13.0
831720,125.0,9.0,3.0,2.0,102.0,0.0,5.0,4.0
821020,61.1079,50.7154,0.20785,0.0,5.404100000000001,0.0,0.62355,4.157
821010,83.098512,68.96611200000001,0.282648,0.0,7.348848,0.0,0.847944,5.65296
821100,262.59454800000003,199.527448,2.801342,1.0,30.834892,1.0,5.404026,22.02684
821120,1974.0,158.0,68.0,5.0,1528.0,2.0,70.0,143.0
821140,733.944083,74.996067,12.999829,1.0,558.9521199999999,9.0,27.999487000000002,48.996579999999994
823200,2109.6608889999998,263.558805,79.44712700000001,50.821624,532.135668,17.0,833.9732889999999,332.724376
821230,507.0,46.0,24.0,0.0,409.0,3.0,14.0,11.0
823310,118.331072,20.378608,5.295416,1.8862480000000001,18.840408,4.0,57.779288,10.151104
820200,494.784588,100.7636,32.55272,7.565816,152.31632000000002,4.427636,126.066152,71.092344
823040,12.264956,5.222876,0.058684,0.0,2.992884,0.0,1.701836,2.288676
822900,362.481622,101.45981,20.505969999999998,6.434184,113.67687,2.572364,56.635858,61.196566
834030,5.671952,1.93362,0.14873999999999998,0.09916,2.7268999999999997,0.0,0.406556,0.35697599999999996
834200,1240.297466,587.981544,12.775892,26.496575999999997,244.453686,6.000025,129.447157,233.14258600000002
834310,202.779927,106.001488,0.709226,0.0,41.108822,0.0,14.372114,40.588277000000005
834320,18.49735,8.138834000000001,0.0,0.0,2.959576,0.0,1.479788,5.919152
835500,1208.50265,251.861166,27.0,7.0,772.040424,6.0,52.520212,92.080848
835420,362.0,93.0,7.0,3.0,224.0,0.0,13.0,22.0
835710,3157.6649970000003,372.305465,78.49315,8.833238000000001,2253.718181,4.0,253.824747,186.490216
835410,321.29391799999996,99.71885800000001,8.0,1.347365,169.756591,1.0,21.008967,20.462137
835400,1919.99588,490.99892,46.999848,22.99997,1155.997538,3.0,61.999832000000005,137.999772
835430,444.999848,238.0,30.999996,2.999988,135.9999,2.0,19.999976,14.999988
835730,53.995356,14.998709999999999,2.999742,0.999914,23.997936,0.0,3.999656,6.999397999999999
835740,338.0,51.0,1.0,0.0,218.0,1.0,24.0,43.0
835720,74.88193,12.788824,0.673096,0.336548,53.511132,0.0,1.514466,6.057864
834040,0.868868,0.296205,0.022785,0.015189999999999999,0.417725,0.0,0.062279,0.054683999999999996
834330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837710,446.458302,29.85829,0.596112,0.0,403.332972,0.198704,0.596112,11.876112000000001
837730,72.79777200000001,3.1378350000000004,0.0,0.0,69.450748,0.0,0.0,0.209189
837720,318.197084,22.008495,0.0,0.0,293.52135599999997,0.0,0.0,2.667233
839350,9.48648,0.4089,0.0,0.0,9.05032,0.0,0.0,0.02726
837800,1136.0,140.0,3.0,0.0,911.0,8.0,7.0,67.0
839050,1228.989404,92.504356,48.118672,1.0,1023.476336,0.0,45.563692,18.326348
837700,1658.4071000000001,178.962876,8.255004,0.012676,1425.157009,2.0,6.000834,38.01870100000001
837600,1760.12318,247.3868,4.05967,5.0,1424.669515,3.0,7.05967,68.947525
836510,1009.92946,148.505931,2.383251,2.0,817.310161,0.0,2.256361,37.473756
837100,1247.673962,140.170575,11.786541,3.0,1012.895164,2.0,16.91433,60.907352
837500,1545.82742,198.760596,16.44769,1.0,1199.45514,9.0,52.0,69.163994
837040,76.042408,14.1216,0.0,0.0,47.003906,2.544056,1.9657580000000001,10.407088
836410,1002.077703,119.832813,3.0,1.0,833.4381999999999,2.0255009999999998,14.252751,28.528437999999998
837110,706.3443560000001,80.148138,1.4979019999999998,2.0,567.324472,0.0,18.118236,37.255608
837400,1749.2146200000002,192.94907999999998,5.4253,0.70838,1459.76462,0.0,12.66704,77.7002
837000,706.365541,118.389162,4.526986,1.156455,547.885641,0.0,5.1334040000000005,29.273893
833710,1756.58716,360.91830600000003,24.686674,7.447312,904.2942720000001,1.0,284.047508,174.193088
839040,41.0,16.0,3.0,1.0,3.0,0.0,3.0,15.0
833720,1131.41284,228.081694,20.313326,5.552688,569.7057279999999,0.0,167.952492,139.806912
836700,533.1529869999999,102.739055,10.0,0.0,382.42073400000004,1.455944,14.016262000000001,22.520992000000003
836600,1157.620018,176.278641,13.160429,5.0,890.743904,2.0,28.495031,41.942013
836400,1252.020561,193.32167500000003,9.758037,4.0,980.9476909999998,0.974499,13.490978,49.527681
836500,1821.2628949999998,213.65177999999997,57.839571,9.0,1378.676946,3.313492,56.898931999999995,101.882174
836310,1239.0,99.0,0.0,0.0,1100.0,1.0,10.0,29.0
837020,61.0,14.0,0.0,4.0,13.0,0.0,21.0,9.0
833700,2086.0,376.0,64.0,8.0,1320.0,6.0,183.0,129.0
837030,0.804605,0.139345,0.0,0.0,0.57536,0.0,0.01798,0.07192
836120,62.557296,3.491289,4.7934090000000005,0.208649,47.271371,0.788544,2.817469,3.1865650000000003
837010,186.059272,25.967456,0.0,0.122488,151.762632,0.0,0.979904,7.226792
837120,31.0,5.0,0.0,0.0,12.0,0.0,1.0,13.0
836530,557.1145670000001,93.06929400000001,0.0,1.0,426.57705000000004,0.686508,6.6059470000000005,29.175767999999998
836220,10.244887,0.651409,0.0,0.0,9.534259,0.0,0.0,0.059219
838110,1153.1254949999998,114.864464,3.295158,0.0,983.338872,0.098386,7.295158,44.233457
837900,1027.0,113.0,9.0,5.0,831.0,5.0,23.0,41.0
838100,776.1821090000001,140.134365,9.018136,0.236172,562.597847,0.0,11.002162,53.193427
839330,216.040561,17.787216,0.0,0.0,190.47143799999998,0.0,0.0,7.7819069999999995
839320,14.480016,1.63616,0.040904,0.0,12.455268,0.0,0.040904,0.30678
837210,355.999054,49.999922999999995,0.0,0.0,291.999186,0.0,1.999989,11.999956000000001
837220,138.764001,50.452387,0.979658,0.489829,72.086231,0.489829,5.3881190000000005,8.877948
837200,1629.3260380000002,190.82942500000001,13.213459,4.0,1325.104836,1.0,42.08567,53.092648
837300,2132.1769759999997,226.79952,5.746544,13.0,1719.524464,3.0,43.0,121.106448
839340,0.81148,0.284018,0.0,0.040574,0.20287,0.0,0.162296,0.121722
839380,0.23698,0.082943,0.0,0.011849,0.059245,0.0,0.047396,0.035547
839360,0.06404,0.022414,0.0,0.003202,0.01601,0.0,0.012808,0.009606
837310,33.446976,1.44168,0.0,0.0,31.909184,0.0,0.0,0.096112
